Purchase_ID,Customer_ID,Product_ID,Purchase_Date,Quantity
PUR71359,CUST08069,P00567,2024-11-19,1
PUR71360,CUST08069,P00567,2025-12-13,2
PUR71361,CUST08069,P00567,2025-09-10,1
PUR71362,CUST08069,P00567,2025-01-23,1
PUR71363,CUST08069,P00620,2026-03-12,2
PUR71364,CUST08069,P00567,2025-04-21,1
PUR71365,CUST08069,P00567,2025-05-26,1
PUR71366,CUST08069,P00474,2025-11-13,1
PUR71367,CUST08069,P00567,2025-11-07,1
PUR71368,CUST08069,P00567,2025-02-23,3
PUR71369,CUST08069,P00567,2025-08-03,1
PUR71370,CUST08069,P00235,2026-07-11,2
PUR71371,CUST08069,P00567,2026-08-25,1
PUR71372,CUST08069,P00567,2024-10-23,1
PUR71373,CUST08069,P00713,2025-12-15,1
PUR71374,CUST08069,P00567,2026-05-02,2
PUR71375,CUST08069,P00067,2025-07-23,2
PUR71376,CUST08069,P00567,2024-09-12,1
PUR71377,CUST08069,P00244,2025-04-01,1
PUR71378,CUST08069,P00567,2025-07-06,2
PUR71379,CUST08070,P00306,2025-01-17,2
PUR71380,CUST08070,P00061,2024-10-08,1
PUR71381,CUST08070,P00286,2025-01-21,2
PUR71382,CUST08070,P00061,2025-03-24,2
PUR71383,CUST08070,P00061,2026-06-05,1
PUR71384,CUST08070,P00061,2025-12-11,1
PUR71385,CUST08070,P00076,2025-07-09,1
PUR71386,CUST08070,P00061,2025-04-10,1
PUR71387,CUST08070,P00326,2026-05-05,1
PUR71388,CUST08070,P00659,2025-05-20,1
PUR71389,CUST08070,P00061,2026-06-09,2
PUR71390,CUST08070,P00024,2025-06-06,1
PUR71391,CUST08070,P00061,2025-10-15,3
PUR71392,CUST08070,P00061,2024-09-21,1
PUR71393,CUST08070,P00061,2026-04-25,1
PUR71394,CUST08070,P00061,2026-05-17,1
PUR71395,CUST08070,P00061,2025-06-25,1
PUR71396,CUST08070,P00061,2025-10-03,1
PUR71397,CUST08071,P00437,2025-06-15,1
PUR71398,CUST08071,P00363,2024-09-22,1
PUR71399,CUST08071,P00523,2024-10-18,1
PUR71400,CUST08071,P00711,2025-03-02,1
PUR71401,CUST08071,P00319,2025-10-28,1
PUR71402,CUST08071,P00195,2025-06-26,1
PUR71403,CUST08071,P00384,2026-05-28,1
PUR71404,CUST08071,P00195,2025-07-19,1
PUR71405,CUST08071,P00402,2026-01-20,1
PUR71406,CUST08071,P00122,2025-05-04,1
PUR71407,CUST08071,P00316,2026-04-30,1
PUR71408,CUST08071,P00523,2025-09-07,1
PUR71409,CUST08071,P00007,2025-10-23,1
PUR71410,CUST08071,P00376,2025-07-11,3
PUR71411,CUST08071,P00523,2026-04-08,1
PUR71412,CUST08071,P00711,2026-03-19,1
PUR71413,CUST08071,P00431,2025-03-06,3
PUR71414,CUST08072,P00326,2025-04-11,1
PUR71415,CUST08072,P00306,2026-04-18,2
PUR71416,CUST08072,P00064,2025-03-28,1
PUR71417,CUST08072,P00326,2025-01-17,1
PUR71418,CUST08072,P00501,2026-07-25,1
PUR71419,CUST08072,P00552,2024-10-25,1
PUR71420,CUST08072,P00719,2026-01-06,1
PUR71421,CUST08072,P00128,2024-09-09,1
PUR71422,CUST08072,P00494,2024-10-25,2
PUR71423,CUST08072,P00061,2026-08-05,2
PUR71424,CUST08072,P00500,2026-02-04,3
PUR71425,CUST08072,P00288,2026-03-11,1
PUR71426,CUST08072,P00676,2026-04-02,2
PUR71427,CUST08072,P00288,2025-05-31,1
PUR71428,CUST08073,P00232,2025-05-17,1
PUR71429,CUST08073,P00583,2025-07-19,1
PUR71430,CUST08073,P00233,2025-03-29,1
PUR71431,CUST08073,P00241,2025-04-13,2
PUR71432,CUST08073,P00610,2026-03-18,1
PUR71433,CUST08074,P00431,2025-08-27,1
PUR71434,CUST08074,P00423,2024-11-08,1
PUR71435,CUST08074,P00619,2026-01-04,1
PUR71436,CUST08074,P00384,2025-09-21,2
PUR71437,CUST08074,P00582,2025-06-12,1
PUR71438,CUST08074,P00384,2025-05-01,1
PUR71439,CUST08074,P00523,2026-01-13,1
PUR71440,CUST08074,P00276,2025-10-12,1
PUR71441,CUST08075,P00022,2026-07-07,2
PUR71442,CUST08075,P00022,2025-09-23,1
PUR71443,CUST08076,P00723,2024-10-27,2
PUR71444,CUST08076,P00508,2024-12-24,1
PUR71445,CUST08076,P00723,2024-12-26,1
PUR71446,CUST08076,P00723,2025-05-28,1
PUR71447,CUST08076,P00723,2025-04-10,1
PUR71448,CUST08076,P00167,2025-05-17,2
PUR71449,CUST08076,P00271,2025-12-13,1
PUR71450,CUST08076,P00723,2026-03-30,1
PUR71451,CUST08076,P00723,2026-01-12,1
PUR71452,CUST08076,P00274,2025-07-24,1
PUR71453,CUST08076,P00723,2026-02-08,1
PUR71454,CUST08076,P00397,2024-12-07,1
PUR71455,CUST08076,P00723,2024-10-26,1
PUR71456,CUST08077,P00670,2025-04-10,1
PUR71457,CUST08077,P00351,2024-11-19,2
PUR71458,CUST08077,P00351,2025-04-15,1
PUR71459,CUST08077,P00351,2025-05-27,2
PUR71460,CUST08077,P00351,2025-11-03,1
PUR71461,CUST08078,P00301,2025-03-11,2
PUR71462,CUST08078,P00582,2025-09-07,1
PUR71463,CUST08078,P00159,2025-07-05,3
PUR71464,CUST08078,P00639,2025-07-20,2
PUR71465,CUST08078,P00044,2026-05-22,1
PUR71466,CUST08078,P00639,2026-04-28,1
PUR71467,CUST08078,P00639,2025-04-28,1
PUR71468,CUST08078,P00085,2025-05-30,1
PUR71469,CUST08079,P00547,2026-02-24,1
PUR71470,CUST08079,P00687,2026-07-09,1
PUR71471,CUST08079,P00562,2026-07-24,1
PUR71472,CUST08080,P00008,2026-08-02,1
PUR71473,CUST08080,P00008,2026-04-03,2
PUR71474,CUST08080,P00008,2024-12-30,1
PUR71475,CUST08080,P00008,2026-04-21,2
PUR71476,CUST08080,P00712,2026-02-26,2
PUR71477,CUST08080,P00008,2025-12-27,1
PUR71478,CUST08080,P00691,2026-06-12,2
PUR71479,CUST08080,P00008,2025-05-31,2
PUR71480,CUST08080,P00630,2025-06-08,1
PUR71481,CUST08080,P00329,2026-07-19,1
PUR71482,CUST08080,P00036,2025-12-20,1
PUR71483,CUST08080,P00008,2024-11-30,1
PUR71484,CUST08080,P00344,2025-04-27,1
PUR71485,CUST08080,P00008,2025-11-13,1
PUR71486,CUST08080,P00355,2024-10-29,1
PUR71487,CUST08080,P00008,2024-09-07,1
PUR71488,CUST08080,P00008,2025-11-15,1
PUR71489,CUST08080,P00008,2025-11-07,1
PUR71490,CUST08080,P00649,2024-11-21,3
PUR71491,CUST08080,P00630,2025-10-12,1
PUR71492,CUST08081,P00347,2025-11-15,1
PUR71493,CUST08081,P00703,2026-08-06,1
PUR71494,CUST08081,P00145,2025-02-13,1
PUR71495,CUST08081,P00554,2024-12-30,1
PUR71496,CUST08081,P00236,2025-08-06,1
PUR71497,CUST08082,P00481,2025-08-11,1
PUR71498,CUST08082,P00721,2025-01-26,1
PUR71499,CUST08082,P00391,2025-05-11,1
PUR71500,CUST08082,P00375,2026-03-26,2
PUR71501,CUST08082,P00721,2026-03-24,1
PUR71502,CUST08082,P00198,2024-09-13,1
PUR71503,CUST08082,P00721,2025-03-25,1
PUR71504,CUST08082,P00261,2025-01-28,2
PUR71505,CUST08082,P00481,2025-05-22,1
PUR71506,CUST08082,P00387,2024-10-29,1
PUR71507,CUST08082,P00481,2025-02-12,1
PUR71508,CUST08082,P00301,2024-12-23,1
PUR71509,CUST08082,P00051,2026-07-25,1
PUR71510,CUST08082,P00589,2025-06-06,1
PUR71511,CUST08082,P00481,2025-03-13,1
PUR71512,CUST08082,P00481,2026-04-14,1
PUR71513,CUST08082,P00689,2026-07-02,2
PUR71514,CUST08083,P00120,2025-08-22,2
PUR71515,CUST08083,P00240,2024-12-10,2
PUR71516,CUST08083,P00355,2026-03-18,2
PUR71517,CUST08083,P00130,2025-01-13,3
PUR71518,CUST08083,P00508,2026-07-19,1
PUR71519,CUST08083,P00723,2026-03-01,1
PUR71520,CUST08083,P00250,2025-01-10,1
PUR71521,CUST08083,P00113,2024-09-17,1
PUR71522,CUST08083,P00250,2026-04-15,1
PUR71523,CUST08083,P00113,2025-02-28,1
PUR71524,CUST08083,P00167,2024-12-15,1
PUR71525,CUST08083,P00126,2025-03-11,1
PUR71526,CUST08083,P00723,2025-08-03,1
PUR71527,CUST08083,P00568,2025-12-26,1
PUR71528,CUST08084,P00518,2026-06-22,3
PUR71529,CUST08084,P00556,2025-12-20,1
PUR71530,CUST08085,P00573,2024-12-20,3
PUR71531,CUST08085,P00560,2025-09-25,1
PUR71532,CUST08085,P00560,2026-04-13,3
PUR71533,CUST08085,P00062,2026-01-12,1
PUR71534,CUST08085,P00249,2025-01-11,1
PUR71535,CUST08085,P00560,2024-12-02,1
PUR71536,CUST08085,P00047,2026-04-06,1
PUR71537,CUST08085,P00560,2024-09-07,1
PUR71538,CUST08085,P00560,2024-10-07,1
PUR71539,CUST08085,P00249,2026-04-20,1
PUR71540,CUST08085,P00066,2026-02-07,2
PUR71541,CUST08085,P00066,2025-04-25,1
PUR71542,CUST08085,P00560,2025-07-02,3
PUR71543,CUST08086,P00363,2025-10-11,1
PUR71544,CUST08086,P00076,2024-09-11,1
PUR71545,CUST08086,P00422,2025-12-14,2
PUR71546,CUST08087,P00248,2026-04-14,2
PUR71547,CUST08087,P00586,2025-02-08,1
PUR71548,CUST08087,P00590,2025-01-27,1
PUR71549,CUST08087,P00117,2024-09-21,1
PUR71550,CUST08087,P00586,2026-02-26,1
PUR71551,CUST08087,P00458,2025-05-27,1
PUR71552,CUST08087,P00725,2025-04-20,1
PUR71553,CUST08087,P00466,2025-11-06,1
PUR71554,CUST08087,P00301,2025-12-13,1
PUR71555,CUST08087,P00586,2024-09-23,1
PUR71556,CUST08087,P00409,2025-03-31,1
PUR71557,CUST08087,P00401,2026-05-19,1
PUR71558,CUST08087,P00586,2026-02-12,1
PUR71559,CUST08087,P00586,2026-08-27,1
PUR71560,CUST08087,P00586,2025-01-25,2
PUR71561,CUST08087,P00403,2025-01-30,1
PUR71562,CUST08087,P00586,2025-05-05,2
PUR71563,CUST08087,P00409,2025-08-21,2
PUR71564,CUST08087,P00248,2024-10-14,1
PUR71565,CUST08088,P00178,2024-11-12,1
PUR71566,CUST08088,P00581,2025-07-30,1
PUR71567,CUST08088,P00184,2026-03-08,1
PUR71568,CUST08088,P00198,2026-07-05,1
PUR71569,CUST08088,P00478,2025-10-10,1
PUR71570,CUST08088,P00013,2026-06-12,1
PUR71571,CUST08088,P00099,2025-08-04,1
PUR71572,CUST08088,P00476,2025-11-02,1
PUR71573,CUST08088,P00311,2026-07-13,1
PUR71574,CUST08088,P00136,2025-11-28,1
PUR71575,CUST08089,P00344,2026-06-04,2
PUR71576,CUST08089,P00344,2026-01-08,2
PUR71577,CUST08089,P00554,2026-04-17,1
PUR71578,CUST08089,P00554,2026-01-18,1
PUR71579,CUST08089,P00575,2025-12-24,1
PUR71580,CUST08089,P00344,2025-10-24,1
PUR71581,CUST08089,P00008,2025-10-15,1
PUR71582,CUST08089,P00366,2026-03-08,1
PUR71583,CUST08089,P00217,2025-11-28,1
PUR71584,CUST08089,P00271,2026-01-06,1
PUR71585,CUST08090,P00727,2025-12-12,2
PUR71586,CUST08091,P00215,2026-02-18,1
PUR71587,CUST08091,P00215,2025-09-13,1
PUR71588,CUST08091,P00215,2026-03-25,1
PUR71589,CUST08091,P00215,2025-07-18,1
PUR71590,CUST08091,P00215,2025-02-01,1
PUR71591,CUST08091,P00215,2025-08-26,1
PUR71592,CUST08092,P00184,2026-04-13,1
PUR71593,CUST08092,P00013,2026-01-18,1
PUR71594,CUST08092,P00136,2026-04-24,2
PUR71595,CUST08092,P00136,2026-06-01,1
PUR71596,CUST08092,P00506,2026-07-06,1
PUR71597,CUST08092,P00184,2026-07-17,1
PUR71598,CUST08092,P00506,2026-02-05,1
PUR71599,CUST08092,P00705,2026-08-20,1
PUR71600,CUST08092,P00136,2026-07-01,2
PUR71601,CUST08092,P00071,2026-07-20,1
PUR71602,CUST08092,P00506,2026-08-15,1
PUR71603,CUST08092,P00136,2026-01-15,1
PUR71604,CUST08092,P00013,2026-04-13,1
PUR71605,CUST08092,P00184,2026-05-26,2
PUR71606,CUST08092,P00495,2026-01-15,1
PUR71607,CUST08092,P00311,2026-01-12,1
PUR71608,CUST08092,P00136,2026-02-15,2
PUR71609,CUST08092,P00136,2026-01-19,1
PUR71610,CUST08092,P00289,2026-03-10,1
PUR71611,CUST08092,P00223,2026-07-03,1
PUR71612,CUST08092,P00013,2026-04-17,2
PUR71613,CUST08092,P00136,2026-02-01,1
PUR71614,CUST08093,P00491,2026-04-17,1
PUR71615,CUST08093,P00722,2024-12-03,1
PUR71616,CUST08093,P00479,2025-02-03,1
PUR71617,CUST08093,P00588,2025-11-19,1
PUR71618,CUST08093,P00491,2025-02-28,1
PUR71619,CUST08093,P00748,2025-04-18,1
PUR71620,CUST08093,P00644,2026-07-01,1
PUR71621,CUST08093,P00644,2025-08-24,1
PUR71622,CUST08093,P00644,2025-11-16,1
PUR71623,CUST08093,P00597,2025-01-08,3
PUR71624,CUST08093,P00379,2025-10-03,1
PUR71625,CUST08093,P00254,2025-06-04,1
PUR71626,CUST08093,P00644,2025-11-07,1
PUR71627,CUST08093,P00491,2026-04-19,2
PUR71628,CUST08093,P00748,2025-07-24,3
PUR71629,CUST08093,P00174,2025-04-16,1
PUR71630,CUST08093,P00454,2026-02-26,1
PUR71631,CUST08093,P00644,2025-10-25,1
PUR71632,CUST08093,P00103,2025-12-31,1
PUR71633,CUST08094,P00061,2026-04-27,1
PUR71634,CUST08094,P00326,2026-03-09,1
PUR71635,CUST08094,P00259,2025-08-06,2
PUR71636,CUST08094,P00061,2025-06-15,2
PUR71637,CUST08094,P00706,2024-12-12,3
PUR71638,CUST08094,P00061,2026-08-06,1
PUR71639,CUST08095,P00471,2025-03-30,1
PUR71640,CUST08095,P00471,2026-06-22,1
PUR71641,CUST08095,P00449,2025-08-06,2
PUR71642,CUST08095,P00564,2024-10-14,1
PUR71643,CUST08096,P00703,2025-05-03,1
PUR71644,CUST08096,P00034,2025-08-04,2
PUR71645,CUST08096,P00033,2026-07-17,1
PUR71646,CUST08096,P00464,2026-06-29,2
PUR71647,CUST08096,P00023,2024-11-14,1
PUR71648,CUST08096,P00094,2025-09-25,1
PUR71649,CUST08096,P00438,2025-03-26,2
PUR71650,CUST08096,P00066,2025-01-03,1
PUR71651,CUST08096,P00068,2024-11-14,1
PUR71652,CUST08096,P00349,2026-02-10,1
PUR71653,CUST08096,P00600,2025-05-12,1
PUR71654,CUST08096,P00034,2025-10-28,1
PUR71655,CUST08096,P00034,2025-10-26,1
PUR71656,CUST08096,P00034,2025-12-15,1
PUR71657,CUST08096,P00094,2025-01-22,1
PUR71658,CUST08096,P00094,2025-07-27,1
PUR71659,CUST08096,P00034,2025-08-08,1
PUR71660,CUST08097,P00055,2025-02-07,1
PUR71661,CUST08097,P00049,2025-07-08,2
PUR71662,CUST08097,P00614,2025-10-06,1
PUR71663,CUST08097,P00055,2025-12-29,1
PUR71664,CUST08097,P00521,2024-10-10,1
PUR71665,CUST08097,P00614,2025-01-19,2
PUR71666,CUST08097,P00614,2026-08-01,1
PUR71667,CUST08097,P00049,2025-03-02,1
PUR71668,CUST08097,P00380,2025-01-18,1
PUR71669,CUST08097,P00614,2025-12-13,3
PUR71670,CUST08097,P00055,2024-12-30,1
PUR71671,CUST08097,P00049,2025-01-20,1
PUR71672,CUST08097,P00429,2024-12-04,1
PUR71673,CUST08097,P00055,2025-04-13,3
PUR71674,CUST08097,P00603,2026-07-17,1
PUR71675,CUST08097,P00055,2025-07-18,2
PUR71676,CUST08097,P00569,2025-12-25,1
PUR71677,CUST08097,P00055,2026-04-15,1
PUR71678,CUST08097,P00604,2025-03-22,1
PUR71679,CUST08097,P00209,2024-09-11,1
PUR71680,CUST08097,P00055,2025-07-07,1
PUR71681,CUST08098,P00406,2025-02-16,2
PUR71682,CUST08098,P00739,2025-08-01,1
PUR71683,CUST08098,P00505,2026-02-09,2
PUR71684,CUST08098,P00739,2025-09-13,1
PUR71685,CUST08098,P00571,2026-04-17,1
PUR71686,CUST08098,P00476,2025-12-01,1
PUR71687,CUST08098,P00739,2026-02-20,1
PUR71688,CUST08098,P00416,2025-12-20,2
PUR71689,CUST08098,P00739,2024-11-14,1
PUR71690,CUST08098,P00505,2025-01-24,3
PUR71691,CUST08098,P00505,2025-08-17,3
PUR71692,CUST08099,P00494,2026-02-27,2
PUR71693,CUST08099,P00441,2025-11-30,1
PUR71694,CUST08099,P00095,2026-04-22,1
PUR71695,CUST08099,P00061,2024-12-02,1
PUR71696,CUST08099,P00410,2025-09-08,1
PUR71697,CUST08099,P00061,2024-10-23,2
PUR71698,CUST08099,P00061,2025-04-10,1
PUR71699,CUST08100,P00576,2025-11-26,2
PUR71700,CUST08100,P00448,2025-05-26,1
PUR71701,CUST08100,P00398,2025-11-16,1
PUR71702,CUST08100,P00190,2025-05-03,1
PUR71703,CUST08100,P00063,2024-12-08,1
PUR71704,CUST08100,P00052,2026-07-16,1
PUR71705,CUST08100,P00576,2025-02-07,1
PUR71706,CUST08100,P00448,2026-01-14,1
PUR71707,CUST08101,P00563,2025-10-17,1
PUR71708,CUST08101,P00154,2025-11-12,1
PUR71709,CUST08101,P00622,2025-02-26,1
PUR71710,CUST08102,P00703,2024-12-30,1
PUR71711,CUST08102,P00225,2025-05-10,1
PUR71712,CUST08102,P00057,2026-04-19,3
PUR71713,CUST08102,P00057,2026-03-18,1
PUR71714,CUST08102,P00556,2025-12-20,1
PUR71715,CUST08102,P00225,2025-01-27,1
PUR71716,CUST08102,P00004,2024-09-22,1
PUR71717,CUST08102,P00004,2025-05-20,1
PUR71718,CUST08102,P00211,2026-04-11,1
PUR71719,CUST08102,P00225,2026-04-19,2
PUR71720,CUST08102,P00665,2025-02-27,1
PUR71721,CUST08102,P00320,2025-07-04,2
PUR71722,CUST08103,P00636,2026-05-30,1
PUR71723,CUST08103,P00510,2025-04-19,1
PUR71724,CUST08103,P00636,2024-09-02,1
PUR71725,CUST08103,P00084,2026-07-25,1
PUR71726,CUST08103,P00084,2026-04-11,2
PUR71727,CUST08103,P00598,2026-02-18,1
PUR71728,CUST08103,P00636,2026-02-16,3
PUR71729,CUST08103,P00636,2024-09-28,1
PUR71730,CUST08103,P00628,2025-06-07,1
PUR71731,CUST08103,P00636,2026-03-08,1
PUR71732,CUST08103,P00574,2024-12-03,1
PUR71733,CUST08103,P00192,2026-05-09,3
PUR71734,CUST08104,P00157,2024-12-11,1
PUR71735,CUST08104,P00157,2026-07-09,1
PUR71736,CUST08104,P00157,2026-06-02,2
PUR71737,CUST08104,P00157,2024-11-19,1
PUR71738,CUST08105,P00351,2025-12-24,1
PUR71739,CUST08105,P00192,2025-05-06,2
PUR71740,CUST08105,P00727,2025-12-02,1
PUR71741,CUST08105,P00192,2025-02-23,1
PUR71742,CUST08105,P00374,2025-12-21,2
PUR71743,CUST08105,P00439,2024-12-06,1
PUR71744,CUST08105,P00727,2026-02-05,1
PUR71745,CUST08105,P00586,2024-12-26,1
PUR71746,CUST08105,P00192,2025-09-11,1
PUR71747,CUST08105,P00248,2025-08-07,1
PUR71748,CUST08105,P00303,2025-10-03,1
PUR71749,CUST08105,P00374,2026-03-18,1
PUR71750,CUST08105,P00727,2026-01-14,1
PUR71751,CUST08106,P00748,2026-05-09,1
PUR71752,CUST08106,P00491,2025-12-05,2
PUR71753,CUST08106,P00503,2026-06-20,1
PUR71754,CUST08106,P00418,2026-07-05,1
PUR71755,CUST08106,P00133,2026-07-21,1
PUR71756,CUST08106,P00644,2025-12-04,1
PUR71757,CUST08106,P00308,2026-07-24,1
PUR71758,CUST08106,P00722,2026-02-15,1
PUR71759,CUST08106,P00479,2026-02-28,3
PUR71760,CUST08106,P00683,2026-01-28,3
PUR71761,CUST08106,P00133,2026-02-04,2
PUR71762,CUST08106,P00748,2026-08-19,1
PUR71763,CUST08106,P00748,2026-06-09,1
PUR71764,CUST08106,P00491,2026-05-16,1
PUR71765,CUST08106,P00312,2026-07-24,1
PUR71766,CUST08106,P00644,2026-02-26,1
PUR71767,CUST08106,P00090,2026-09-01,1
PUR71768,CUST08106,P00295,2026-03-02,1
PUR71769,CUST08106,P00287,2026-03-24,1
PUR71770,CUST08106,P00748,2025-12-17,2
PUR71771,CUST08106,P00748,2026-02-02,1
PUR71772,CUST08106,P00308,2025-11-19,1
PUR71773,CUST08107,P00020,2025-06-20,1
PUR71774,CUST08107,P00642,2025-09-06,1
PUR71775,CUST08107,P00020,2026-03-23,1
PUR71776,CUST08108,P00431,2025-11-10,1
PUR71777,CUST08108,P00280,2026-03-05,1
PUR71778,CUST08108,P00714,2025-06-03,2
PUR71779,CUST08108,P00091,2026-02-20,1
PUR71780,CUST08108,P00416,2024-11-23,1
PUR71781,CUST08109,P00511,2025-06-18,2
PUR71782,CUST08110,P00678,2026-05-29,1
PUR71783,CUST08110,P00496,2025-07-26,1
PUR71784,CUST08110,P00365,2025-06-30,1
PUR71785,CUST08110,P00681,2026-03-10,1
PUR71786,CUST08110,P00539,2024-09-15,1
PUR71787,CUST08110,P00725,2024-10-21,1
PUR71788,CUST08110,P00496,2026-04-03,1
PUR71789,CUST08110,P00188,2024-10-13,1
PUR71790,CUST08110,P00496,2026-06-13,1
PUR71791,CUST08110,P00202,2025-01-30,2
PUR71792,CUST08110,P00188,2026-07-13,1
PUR71793,CUST08110,P00365,2026-05-16,1
PUR71794,CUST08110,P00615,2026-04-29,2
PUR71795,CUST08110,P00424,2024-10-10,1
PUR71796,CUST08110,P00496,2025-05-30,1
PUR71797,CUST08111,P00290,2025-06-28,2
PUR71798,CUST08112,P00309,2025-12-29,1
PUR71799,CUST08112,P00004,2026-05-15,1
PUR71800,CUST08112,P00149,2026-08-05,1
PUR71801,CUST08112,P00149,2026-01-14,1
PUR71802,CUST08112,P00415,2026-04-17,1
PUR71803,CUST08112,P00083,2026-05-04,1
PUR71804,CUST08112,P00415,2026-03-21,1
PUR71805,CUST08112,P00283,2026-02-07,1
PUR71806,CUST08113,P00301,2024-10-11,2
PUR71807,CUST08113,P00444,2025-08-29,1
PUR71808,CUST08113,P00248,2025-12-27,1
PUR71809,CUST08113,P00248,2025-10-18,1
PUR71810,CUST08114,P00561,2025-07-23,1
PUR71811,CUST08114,P00018,2025-06-29,1
PUR71812,CUST08114,P00151,2026-05-12,1
PUR71813,CUST08114,P00119,2025-05-01,1
PUR71814,CUST08114,P00414,2024-12-19,2
PUR71815,CUST08114,P00550,2025-05-05,1
PUR71816,CUST08114,P00366,2024-10-30,1
PUR71817,CUST08114,P00660,2025-06-22,2
PUR71818,CUST08114,P00102,2026-03-23,1
PUR71819,CUST08114,P00051,2025-06-04,2
PUR71820,CUST08114,P00268,2026-02-27,1
PUR71821,CUST08114,P00718,2025-06-27,1
PUR71822,CUST08114,P00018,2026-06-16,2
PUR71823,CUST08114,P00042,2024-10-23,2
PUR71824,CUST08114,P00042,2026-08-16,1
PUR71825,CUST08114,P00621,2025-01-19,1
PUR71826,CUST08114,P00405,2025-02-20,2
PUR71827,CUST08114,P00307,2024-12-22,1
PUR71828,CUST08114,P00661,2026-01-10,1
PUR71829,CUST08114,P00661,2025-04-06,1
PUR71830,CUST08114,P00029,2025-06-27,1
PUR71831,CUST08114,P00473,2026-05-03,1
PUR71832,CUST08114,P00051,2025-05-19,1
PUR71833,CUST08114,P00021,2026-02-21,2
PUR71834,CUST08115,P00134,2025-06-26,2
PUR71835,CUST08115,P00099,2025-01-18,1
PUR71836,CUST08115,P00383,2025-04-13,1
PUR71837,CUST08115,P00729,2025-08-18,1
PUR71838,CUST08115,P00383,2025-04-01,1
PUR71839,CUST08115,P00383,2026-05-07,1
PUR71840,CUST08115,P00627,2025-10-17,1
PUR71841,CUST08115,P00729,2026-03-13,1
PUR71842,CUST08115,P00172,2026-01-02,1
PUR71843,CUST08115,P00713,2025-12-11,1
PUR71844,CUST08115,P00136,2026-08-16,1
PUR71845,CUST08115,P00134,2026-08-05,1
PUR71846,CUST08116,P00684,2025-06-18,1
PUR71847,CUST08116,P00358,2025-07-19,1
PUR71848,CUST08116,P00280,2026-02-10,1
PUR71849,CUST08116,P00358,2024-09-19,1
PUR71850,CUST08116,P00633,2025-09-27,1
PUR71851,CUST08116,P00539,2026-03-08,2
PUR71852,CUST08116,P00358,2025-08-19,1
PUR71853,CUST08116,P00188,2026-04-08,1
PUR71854,CUST08116,P00678,2025-11-30,1
PUR71855,CUST08116,P00022,2025-08-07,1
PUR71856,CUST08116,P00280,2025-09-08,1
PUR71857,CUST08116,P00539,2024-10-25,1
PUR71858,CUST08116,P00539,2025-06-28,1
PUR71859,CUST08116,P00022,2026-03-27,1
PUR71860,CUST08116,P00594,2024-12-04,1
PUR71861,CUST08116,P00022,2025-04-22,1
PUR71862,CUST08116,P00678,2025-04-12,2
PUR71863,CUST08116,P00423,2025-09-20,1
PUR71864,CUST08116,P00032,2025-08-14,1
PUR71865,CUST08117,P00048,2025-07-07,1
PUR71866,CUST08117,P00367,2025-03-17,1
PUR71867,CUST08117,P00367,2024-09-28,1
PUR71868,CUST08117,P00367,2025-08-27,2
PUR71869,CUST08117,P00602,2025-11-16,2
PUR71870,CUST08117,P00367,2025-06-03,1
PUR71871,CUST08117,P00367,2026-03-29,1
PUR71872,CUST08117,P00367,2025-12-06,1
PUR71873,CUST08117,P00367,2025-07-29,1
PUR71874,CUST08117,P00367,2024-10-09,1
PUR71875,CUST08117,P00367,2025-01-13,2
PUR71876,CUST08117,P00367,2025-06-11,1
PUR71877,CUST08117,P00602,2026-06-29,1
PUR71878,CUST08117,P00586,2025-03-07,1
PUR71879,CUST08117,P00602,2026-08-06,3
PUR71880,CUST08117,P00712,2026-01-30,1
PUR71881,CUST08117,P00367,2024-10-31,1
PUR71882,CUST08117,P00367,2026-07-04,1
PUR71883,CUST08117,P00347,2025-05-17,1
PUR71884,CUST08117,P00398,2025-12-28,1
PUR71885,CUST08117,P00367,2026-07-23,1
PUR71886,CUST08117,P00367,2026-05-04,1
PUR71887,CUST08117,P00173,2026-08-04,2
PUR71888,CUST08117,P00367,2025-08-31,1
PUR71889,CUST08117,P00272,2025-03-08,2
PUR71890,CUST08118,P00208,2025-10-20,1
PUR71891,CUST08118,P00622,2026-07-05,1
PUR71892,CUST08118,P00714,2025-04-29,1
PUR71893,CUST08118,P00219,2026-02-23,1
PUR71894,CUST08118,P00622,2026-06-05,2
PUR71895,CUST08118,P00463,2026-08-22,1
PUR71896,CUST08118,P00147,2026-04-18,1
PUR71897,CUST08118,P00622,2025-10-16,1
PUR71898,CUST08118,P00622,2025-07-12,1
PUR71899,CUST08118,P00302,2025-09-15,1
PUR71900,CUST08118,P00079,2025-11-27,1
PUR71901,CUST08119,P00338,2025-09-20,1
PUR71902,CUST08119,P00527,2025-06-20,2
PUR71903,CUST08120,P00065,2026-08-25,1
PUR71904,CUST08120,P00064,2026-06-19,1
PUR71905,CUST08120,P00698,2026-06-24,1
PUR71906,CUST08120,P00091,2026-04-15,1
PUR71907,CUST08120,P00064,2026-04-11,2
PUR71908,CUST08120,P00698,2026-08-05,1
PUR71909,CUST08120,P00064,2026-07-15,1
PUR71910,CUST08120,P00065,2026-06-13,1
PUR71911,CUST08120,P00411,2026-07-23,1
PUR71912,CUST08120,P00698,2026-08-17,1
PUR71913,CUST08121,P00623,2024-10-20,1
PUR71914,CUST08121,P00046,2025-08-05,1
PUR71915,CUST08123,P00496,2024-10-12,1
PUR71916,CUST08123,P00202,2026-03-29,1
